constructive,Quotes,Punc_Freq,Punc_Type,Exclamation,Stopwords,Camelcase,Negation,Propn,Usermention,Hashtags,Misspel,OutofVocab,Noun,Past_Tense,Verbs,Interrogation,word_count,mean_word_length,ttr,mtld,sentiment_score,fear,anger,trust,surprise,positive,negative,sadness,disgust,joy,anticipation
1.0,0.0,4.0,8.0,0.0,7.4,0.0,0.0,3.2,0.0,0.0,3.2,8.2,7.4,0.4,1.8,0.0,106.0,4.339622641509434,0.6886792452830188,62.35294117647059,0.875,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.6
1.0,0.0,2.8,6.0,0.0,5.0,0.0,0.0,0.2,0.0,0.0,2.2,6.2,2.8,0.4,2.4,0.2,70.0,4.042857142857143,0.7285714285714285,3.684210526315789,1.625,0.0769230769230769,0.0,0.1538461538461538,0.0769230769230769,0.2307692307692307,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.1538461538461538
1.0,0.0,2.5,3.0,0.0,11.0,0.0,0.8333333333333334,0.3333333333333333,0.0,0.0,1.0,8.0,4.166666666666667,1.5,4.166666666666667,0.8333333333333334,134.0,4.126865671641791,0.6567164179104478,84.15219800517178,-1.75,0.0416666666666666,0.0833333333333333,0.2083333333333333,0.0416666666666666,0.2916666666666667,0.2083333333333333,0.0416666666666666,0.0416666666666666,0.0416666666666666,0.0
1.0,0.0,2.0,4.0,0.0,4.2,0.0,0.0,2.6,0.0,0.0,1.6,5.2,5.4,0.0,1.2,0.4,68.0,4.264705882352941,0.8382352941176471,6.181818181818183,0.5,0.15,0.05,0.1,0.05,0.15,0.15,0.1,0.0,0.05,0.2
1.0,0.0,2.6,2.0,0.0,12.6,0.0,0.0,0.2,0.0,0.0,2.0,8.6,5.6,0.8,4.0,0.2,127.0,3.669291338582677,0.6299212598425197,81.62342299452511,2.625,0.03125,0.0,0.09375,0.09375,0.28125,0.0625,0.0625,0.03125,0.125,0.21875
1.0,0.0,6.166666666666667,6.0,0.0,16.833333333333332,0.0,0.6666666666666666,1.0,0.0,0.0,6.0,16.166666666666668,11.5,0.3333333333333333,5.833333333333333,1.1666666666666667,263.0,4.501901140684411,0.5703422053231939,123.02494802494805,-0.375,0.0588235294117647,0.0470588235294117,0.1058823529411764,0.0823529411764705,0.2588235294117647,0.188235294117647,0.0470588235294117,0.0235294117647058,0.0823529411764705,0.1058823529411764
1.0,0.0,2.0,2.0,0.0,12.333333333333334,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,9.333333333333334,7.0,0.0,4.0,1.6666666666666667,81.0,4.185185185185185,0.7654320987654321,4.263157894736842,0.375,0.0,0.0,0.2105263157894736,0.0526315789473684,0.3684210526315789,0.0,0.0,0.0,0.2105263157894736,0.1578947368421052
1.0,0.0,2.833333333333333,7.0,0.0,7.666666666666667,0.0,0.3333333333333333,0.8333333333333334,0.0,0.0,1.8333333333333333,7.666666666666667,4.833333333333333,1.6666666666666667,3.6666666666666665,0.3333333333333333,122.0,4.549180327868853,0.6639344262295082,75.09792949076665,-1.25,0.0952380952380952,0.0476190476190476,0.1904761904761904,0.0,0.238095238095238,0.238095238095238,0.0952380952380952,0.0,0.0476190476190476,0.0476190476190476
1.0,0.0,2.5,3.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,1.5,10.0,8.0,2.5,5.0,0.0,61.0,4.327868852459017,0.7540983606557377,4.0666666666666655,0.75,0.0555555555555555,0.0,0.1111111111111111,0.1111111111111111,0.4444444444444444,0.0,0.0,0.0555555555555555,0.1111111111111111,0.1111111111111111
1.0,0.1666666666666666,3.5,4.0,0.1666666666666666,9.666666666666666,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,1.6666666666666667,7.833333333333333,4.166666666666667,0.5,4.0,0.1666666666666666,130.0,4.046153846153846,0.7,82.80254777070063,-0.375,0.0714285714285714,0.1071428571428571,0.0714285714285714,0.0,0.25,0.2142857142857142,0.1071428571428571,0.0714285714285714,0.0357142857142857,0.0714285714285714
1.0,0.0,1.3,4.0,0.0,11.0,0.0,0.0,0.3,0.0,0.0,0.6,7.5,4.5,0.6,3.8,0.2,221.0,4.049773755656108,0.6063348416289592,95.47418226702324,6.625,0.0,0.0,0.28,0.04,0.44,0.0,0.0,0.0,0.12,0.12
1.0,0.0,1.6666666666666667,3.0,0.0,8.166666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.8333333333333334,5.666666666666667,3.5,0.1666666666666666,3.0,0.5,102.0,3.950980392156863,0.6862745098039216,60.35502958579882,1.875,0.0666666666666666,0.0,0.1333333333333333,0.0666666666666666,0.3333333333333333,0.0666666666666666,0.0666666666666666,0.0,0.1333333333333333,0.1333333333333333
1.0,0.0,2.0,4.0,0.0,5.0,0.0,0.2857142857142857,0.5714285714285714,0.0,0.0,1.8571428571428568,5.428571428571429,3.2857142857142856,0.2857142857142857,1.1428571428571428,0.1428571428571428,93.0,4.612903225806452,0.7634408602150538,4.227272727272727,0.125,0.0,0.05,0.1,0.0,0.4,0.1,0.0,0.0,0.05,0.3
1.0,0.0,2.833333333333333,6.0,0.0,9.166666666666666,0.0,0.1666666666666666,0.0,0.0,0.0,1.5,7.833333333333333,4.5,0.5,3.8333333333333335,0.5,122.0,4.385245901639344,0.6229508196721312,79.26757235676314,1.125,0.1428571428571428,0.0,0.0714285714285714,0.0714285714285714,0.3571428571428571,0.0714285714285714,0.0714285714285714,0.0,0.1428571428571428,0.0714285714285714
1.0,0.0,5.888888888888889,5.0,0.0,11.77777777777778,0.0,0.6666666666666666,2.0,0.0,0.0,2.333333333333333,9.11111111111111,7.444444444444445,0.7777777777777778,5.0,0.2222222222222222,256.0,3.7890625,0.546875,115.76227390180875,-1.625,0.0769230769230769,0.123076923076923,0.1076923076923077,0.0307692307692307,0.1846153846153846,0.1384615384615384,0.0769230769230769,0.0923076923076923,0.0923076923076923,0.0769230769230769
1.0,0.0,2.0,3.0,0.0,9.142857142857142,0.0,0.1428571428571428,0.7142857142857143,0.0,0.0,1.4285714285714286,7.428571428571429,3.857142857142857,0.7142857142857143,3.857142857142857,0.1428571428571428,138.0,4.188405797101449,0.6956521739130435,83.71647509578544,3.25,0.0476190476190476,0.0476190476190476,0.1428571428571428,0.0,0.4761904761904761,0.1428571428571428,0.0,0.0,0.0476190476190476,0.0952380952380952
1.0,0.0,2.357142857142857,6.0,0.0,7.071428571428571,0.0,0.2142857142857142,0.7142857142857143,0.0,0.0,1.7142857142857142,7.285714285714286,4.857142857142857,0.2142857142857142,2.2857142857142856,0.2142857142857142,256.0,4.83203125,0.64453125,110.7540173053152,0.5,0.1521739130434782,0.0434782608695652,0.1739130434782608,0.0217391304347826,0.2608695652173913,0.0869565217391304,0.0869565217391304,0.0217391304347826,0.0434782608695652,0.108695652173913
1.0,0.0,7.0,3.0,0.0,18.0,0.0,0.0,8.0,0.0,0.0,8.0,21.0,17.0,3.0,7.0,0.0,52.0,4.538461538461538,0.7307692307692307,3.7142857142857135,-0.375,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.25,0.0
1.0,0.0,3.5,2.0,0.0,10.25,0.0,0.5,2.0,0.0,0.0,3.5,9.5,5.5,0.5,4.75,0.0,106.0,4.2075471698113205,0.7075471698113207,61.27167630057804,1.625,0.0,0.0,0.1176470588235294,0.1176470588235294,0.3529411764705882,0.0,0.0,0.0,0.1176470588235294,0.2941176470588235
1.0,0.0,2.0,5.0,0.0,8.461538461538462,0.0,0.0,0.8461538461538461,0.0,0.0,1.4615384615384617,6.769230769230769,3.692307692307693,1.0,3.4615384615384617,0.3076923076923077,240.0,3.975,0.5916666666666667,105.72687224669605,-0.75,0.175,0.05,0.1,0.0,0.2,0.15,0.1,0.075,0.1,0.05
1.0,0.0,2.4444444444444446,5.0,0.0,8.222222222222221,0.0,0.0,1.7777777777777777,0.0,0.0,2.333333333333333,6.666666666666667,5.777777777777778,0.7777777777777778,2.555555555555556,0.2222222222222222,187.0,3.7433155080213902,0.6363636363636364,131.48791723914977,5.25,0.0517241379310344,0.0689655172413793,0.1206896551724138,0.0344827586206896,0.2413793103448276,0.1206896551724138,0.0517241379310344,0.0517241379310344,0.1724137931034483,0.0862068965517241
1.0,0.0,2.176470588235294,6.0,0.0,7.0,0.0,0.2941176470588235,0.8235294117647058,0.0,0.0,1.7647058823529411,5.235294117647059,3.941176470588236,0.3529411764705882,2.411764705882353,0.2941176470588235,281.0,3.804270462633452,0.5373665480427047,135.9677419354839,-5.75,0.0,0.048780487804878,0.1219512195121951,0.048780487804878,0.2682926829268293,0.1707317073170731,0.048780487804878,0.048780487804878,0.1707317073170731,0.073170731707317
1.0,0.0,2.0,2.0,0.0,11.333333333333334,0.0,0.3333333333333333,0.0,0.0,0.0,1.6666666666666667,6.333333333333333,5.666666666666667,0.3333333333333333,3.333333333333333,0.0,71.0,4.028169014084507,0.7464788732394366,3.9444444444444446,1.375,0.0416666666666666,0.0,0.1666666666666666,0.0833333333333333,0.2916666666666667,0.2083333333333333,0.0416666666666666,0.0,0.0833333333333333,0.0833333333333333
1.0,0.0,3.9,7.0,0.0,6.3,0.1,0.2,0.7,0.0,0.0,1.5,6.2,3.0,0.2,2.7,0.1,140.0,5.078571428571428,0.65,89.74358974358974,2.75,0.0,0.125,0.125,0.125,0.25,0.125,0.125,0.125,0.0,0.0
1.0,0.0,1.5,2.0,0.0,13.5,0.0,1.0,0.0,0.0,0.0,0.5,8.0,6.5,0.5,4.0,1.5,54.0,4.481481481481482,0.7777777777777778,4.5,-2.875,0.1578947368421052,0.2105263157894736,0.0526315789473684,0.0,0.1052631578947368,0.2631578947368421,0.0526315789473684,0.1052631578947368,0.0,0.0526315789473684
1.0,0.0,3.333333333333333,6.0,0.0,7.466666666666667,0.0,0.1333333333333333,0.6,0.0,0.0,2.4,7.8,6.533333333333333,0.4666666666666667,3.1333333333333333,0.2,324.0,4.533950617283951,0.5401234567901234,105.65217391304348,-4.5,0.0980392156862745,0.0980392156862745,0.1078431372549019,0.0490196078431372,0.2450980392156862,0.1764705882352941,0.0490196078431372,0.0294117647058823,0.0392156862745098,0.1078431372549019
1.0,0.0,5.333333333333333,4.0,0.0,13.0,0.0,0.3333333333333333,2.333333333333333,0.0,0.0,6.0,13.333333333333334,12.666666666666666,0.6666666666666666,4.333333333333333,1.0,121.0,4.264462809917355,0.7272727272727273,3.666666666666667,2.25,0.0,0.0,0.2,0.0666666666666666,0.4666666666666667,0.0666666666666666,0.0,0.0,0.0666666666666666,0.1333333333333333
1.0,0.0,2.6666666666666665,2.0,0.0,9.833333333333334,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,2.5,9.0,6.666666666666667,1.1666666666666667,4.833333333333333,0.5,155.0,4.741935483870968,0.6709677419354839,97.7077363896848,2.125,0.1,0.04,0.1,0.06,0.18,0.16,0.06,0.04,0.16,0.1
1.0,0.0,1.4615384615384617,2.0,0.0,4.615384615384615,0.0,0.1538461538461538,1.1538461538461535,0.0,0.0,0.6153846153846154,3.8461538461538463,3.5384615384615383,0.3846153846153846,1.8461538461538465,0.1538461538461538,164.0,4.567073170731708,0.75,4.0,1.125,0.0,0.0714285714285714,0.2142857142857142,0.0357142857142857,0.3571428571428571,0.1428571428571428,0.0714285714285714,0.0,0.0357142857142857,0.0714285714285714
1.0,0.0,3.333333333333333,7.0,0.1666666666666666,6.5,0.0,0.1666666666666666,0.5,0.0,0.0,2.6666666666666665,6.5,4.0,0.6666666666666666,2.5,0.3333333333333333,108.0,3.898148148148149,0.7407407407407407,3.857142857142856,0.375,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.0,1.7222222222222223,6.0,0.0,6.055555555555555,0.0,0.4444444444444444,0.2222222222222222,0.0,0.0,0.6666666666666666,4.833333333333333,3.6666666666666665,0.3888888888888889,2.611111111111111,0.2222222222222222,292.0,4.291095890410959,0.5273972602739726,137.1451909332244,-1.5,0.2258064516129032,0.043010752688172,0.053763440860215,0.010752688172043,0.086021505376344,0.2473118279569892,0.1505376344086021,0.075268817204301,0.053763440860215,0.053763440860215
1.0,0.0,20.0,6.0,0.0,18.5,0.0,1.0,0.5,0.0,0.0,19.5,31.5,19.0,0.5,9.5,0.5,157.0,3.993630573248408,0.6496815286624203,105.04754079117266,5.25,0.074074074074074,0.0555555555555555,0.1851851851851851,0.037037037037037,0.2222222222222222,0.1111111111111111,0.074074074074074,0.0555555555555555,0.1666666666666666,0.0185185185185185
1.0,0.0,2.4,5.0,0.0,7.8,0.0,0.2,0.2,0.0,0.0,2.0,6.0,4.2,0.8,3.6,0.0,96.0,4.135416666666667,0.8020833333333334,5.052631578947369,4.25,0.1875,0.0625,0.0,0.0,0.125,0.25,0.125,0.1875,0.0,0.0625
1.0,0.0,2.5,3.0,0.0,10.5,0.0,0.25,0.0,0.0,0.0,1.75,8.5,4.25,1.0,4.5,0.75,91.0,4.054945054945055,0.7472527472527473,3.956521739130435,-1.75,0.1,0.1,0.2,0.0,0.15,0.25,0.1,0.05,0.0,0.05
1.0,0.0,2.4,2.0,0.0,13.4,0.0,0.0,1.8,0.0,0.0,1.6,9.2,6.8,0.8,4.0,0.2,134.0,4.1940298507462686,0.664179104477612,84.68401486988849,-1.25,0.0,0.1538461538461538,0.0769230769230769,0.0,0.3076923076923077,0.1538461538461538,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0769230769230769
1.0,0.0,8.4,5.0,0.0,5.4,0.2,0.2,0.6,0.0,0.0,4.2,8.6,2.0,0.6,3.4,0.6,80.0,3.6375,0.675,118.5185185185185,0.625,0.0,0.1666666666666666,0.1666666666666666,0.0,0.1666666666666666,0.3333333333333333,0.0,0.1666666666666666,0.0,0.0
1.0,0.0,2.25,4.0,0.0,8.5,0.0,0.25,1.5833333333333333,0.0,0.0,1.1666666666666667,6.833333333333333,5.833333333333333,1.4166666666666667,3.25,0.4166666666666667,251.0,4.848605577689243,0.6095617529880478,114.32526569616864,-0.431,0.0833333333333333,0.0,0.1111111111111111,0.0277777777777777,0.1666666666666666,0.3055555555555556,0.2222222222222222,0.0277777777777777,0.0,0.0555555555555555
1.0,0.0,2.0,3.0,0.0,11.25,0.0,0.0,1.5,0.0,0.0,1.0,8.75,5.75,1.0,5.0,0.5,90.0,4.855555555555555,0.7888888888888889,4.7368421052631575,-1.25,0.0666666666666666,0.2,0.1333333333333333,0.0666666666666666,0.1333333333333333,0.2,0.0666666666666666,0.1333333333333333,0.0,0.0
1.0,0.0,2.0,2.0,0.0,16.75,0.0,0.25,1.5,0.0,0.0,1.5,12.0,8.75,0.5,5.5,0.25,131.0,4.259541984732825,0.6259541984732825,88.26342099543578,0.0,0.0285714285714285,0.0,0.1714285714285714,0.1142857142857142,0.2285714285714285,0.1142857142857142,0.0285714285714285,0.0,0.1428571428571428,0.1714285714285714
1.0,0.0,1.75,6.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,1.625,6.25,4.125,0.375,2.0,0.125,133.0,4.090225563909774,0.6390977443609023,90.01230516817063,-0.5,0.04,0.04,0.08,0.08,0.36,0.08,0.04,0.04,0.08,0.16
1.0,0.0,2.0,5.0,0.0,9.0,0.0,0.4,0.4,0.0,0.0,1.0,5.8,3.8,0.2,3.4,0.0,91.0,4.142857142857143,0.7582417582417582,4.136363636363636,-1.5,0.08,0.0,0.2,0.0,0.28,0.16,0.12,0.0,0.08,0.08
1.0,0.0,2.7142857142857144,5.0,0.1428571428571428,4.285714285714286,0.0,0.2857142857142857,1.1428571428571428,0.1428571428571428,0.0,2.2857142857142856,6.142857142857143,3.2857142857142856,0.5714285714285714,1.7142857142857142,0.2857142857142857,91.0,4.186813186813187,0.7252747252747253,3.64,0.875,0.1538461538461538,0.0769230769230769,0.2307692307692307,0.0,0.3076923076923077,0.0769230769230769,0.0,0.0,0.0,0.1538461538461538
1.0,0.0,2.25,2.0,0.0,11.0,0.0,0.0,2.0,0.0,0.0,2.0,9.75,7.0,0.5,3.75,0.5,108.0,4.935185185185185,0.7407407407407407,3.857142857142856,-0.125,0.0769230769230769,0.1538461538461538,0.1153846153846153,0.0769230769230769,0.1538461538461538,0.1923076923076923,0.0384615384615384,0.0769230769230769,0.0,0.1153846153846153
1.0,0.0,1.736842105263158,4.0,0.0,5.947368421052632,0.0,0.0526315789473684,0.5789473684210527,0.0,0.0,1.2105263157894737,4.894736842105263,2.8421052631578947,0.1578947368421052,2.1052631578947367,0.1052631578947368,249.0,3.8393574297188753,0.6024096385542169,111.34331082314291,0.25,0.1481481481481481,0.074074074074074,0.074074074074074,0.0555555555555555,0.1296296296296296,0.2592592592592592,0.0925925925925925,0.0555555555555555,0.037037037037037,0.074074074074074
1.0,0.3333333333333333,3.111111111111111,7.0,0.1111111111111111,10.0,0.0,0.4444444444444444,2.333333333333333,0.0,0.0,3.2222222222222223,10.333333333333334,5.777777777777778,1.0,3.2222222222222223,0.2222222222222222,223.0,4.192825112107624,0.5964125560538116,96.82839343024352,1.875,0.08,0.08,0.04,0.0,0.4,0.2,0.08,0.04,0.04,0.04
1.0,0.0,3.333333333333333,6.0,0.0,8.333333333333334,0.0,0.1666666666666666,3.0,0.0,0.0,3.5,8.666666666666666,6.5,0.3333333333333333,2.333333333333333,1.0,140.0,4.271428571428571,0.6857142857142857,86.15384615384616,2.125,0.1052631578947368,0.0526315789473684,0.1578947368421052,0.0,0.2105263157894736,0.1578947368421052,0.0526315789473684,0.0526315789473684,0.2105263157894736,0.0
1.0,0.0,1.2222222222222223,2.0,0.0,4.0,0.0,0.4444444444444444,1.1111111111111112,0.0,0.0,0.2222222222222222,2.888888888888889,2.4444444444444446,0.2222222222222222,1.3333333333333333,0.1111111111111111,79.0,3.974683544303797,0.7341772151898734,3.7619047619047614,-4.875,0.3,0.1,0.0,0.0,0.0,0.4,0.2,0.0,0.0,0.0
1.0,0.0,1.75,2.0,0.0,13.0,0.0,0.25,0.25,0.0,0.0,0.75,7.75,5.75,1.0,6.25,0.75,100.0,4.43,0.69,144.92753623188406,-0.625,0.1153846153846153,0.0384615384615384,0.1538461538461538,0.0384615384615384,0.2307692307692307,0.1538461538461538,0.0,0.0384615384615384,0.0769230769230769,0.1538461538461538
1.0,0.0,2.5,6.0,0.1666666666666666,8.5,0.0,0.1666666666666666,0.8333333333333334,0.0,0.0,1.6666666666666667,7.166666666666667,3.5,0.6666666666666666,4.166666666666667,0.5,113.0,4.088495575221239,0.6106194690265486,68.48484848484848,2.375,0.3333333333333333,0.1666666666666666,0.0,0.0,0.1666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0
1.0,0.0,2.466666666666667,11.0,0.0333333333333333,7.6,0.0333333333333333,0.1666666666666666,0.3333333333333333,0.0,0.0,1.5,6.9,4.233333333333333,0.3333333333333333,3.2666666666666666,0.3333333333333333,538.0,4.604089219330855,0.4814126394052044,125.96426370918051,9.875,0.0303030303030303,0.0101010101010101,0.1616161616161616,0.0808080808080808,0.4343434343434343,0.0404040404040404,0.0303030303030303,0.0101010101010101,0.101010101010101,0.101010101010101
1.0,0.0,1.625,5.0,0.0,8.0,0.0,0.5,0.375,0.0,0.0,0.75,5.0,5.375,0.75,3.25,0.375,160.0,4.1125,0.6625,105.26315789473684,-3.75,0.1111111111111111,0.037037037037037,0.1481481481481481,0.0,0.3333333333333333,0.1481481481481481,0.074074074074074,0.074074074074074,0.037037037037037,0.037037037037037
1.0,0.0,2.2,2.0,0.0,6.6,0.0,0.0,0.4,0.0,0.0,1.6,6.4,3.0,0.0,3.2,0.0,75.0,4.026666666666666,0.6533333333333333,114.79591836734694,2.25,0.0,0.0,0.2777777777777778,0.1111111111111111,0.3888888888888889,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111
1.0,0.0,2.6666666666666665,2.0,0.0,18.33333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,1.6666666666666667,13.333333333333334,9.333333333333334,1.3333333333333333,9.666666666666666,1.3333333333333333,122.0,4.442622950819672,0.7540983606557377,4.0666666666666655,4.25,0.0434782608695652,0.0,0.2608695652173913,0.0869565217391304,0.3478260869565217,0.0869565217391304,0.0,0.0,0.1304347826086956,0.0434782608695652
1.0,0.0,2.7333333333333334,7.0,0.0,9.4,0.0,0.2,0.5333333333333333,0.0,0.0,1.5333333333333334,7.333333333333333,6.933333333333334,0.8,3.6,0.5333333333333333,363.0,4.9366391184573,0.5730027548209367,119.65780661364587,3.194,0.0147058823529411,0.0147058823529411,0.1764705882352941,0.0441176470588235,0.3676470588235294,0.1029411764705882,0.0441176470588235,0.0147058823529411,0.0588235294117647,0.1617647058823529
1.0,0.0,1.6666666666666667,2.0,0.0,12.666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,7.0,5.0,0.6666666666666666,4.0,0.6666666666666666,78.0,4.576923076923077,0.782051282051282,4.588235294117647,-0.625,0.1153846153846153,0.0769230769230769,0.0384615384615384,0.0,0.2692307692307692,0.1538461538461538,0.1538461538461538,0.0384615384615384,0.0384615384615384,0.1153846153846153
1.0,0.0,2.060606060606061,9.0,0.0,6.303030303030303,0.0,0.0606060606060606,0.4848484848484848,0.0,0.0,1.0303030303030305,5.848484848484849,4.242424242424242,1.181818181818182,2.0,0.2727272727272727,525.0,4.537142857142857,0.5142857142857142,118.77828054298642,13.25,0.0111111111111111,0.0111111111111111,0.1666666666666666,0.0222222222222222,0.4111111111111111,0.0444444444444444,0.0555555555555555,0.0,0.1,0.1777777777777777
1.0,0.0,2.0,4.0,0.0,9.666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,1.3333333333333333,6.333333333333333,6.333333333333333,1.0,4.0,0.0,83.0,4.36144578313253,0.8072289156626506,5.187500000000001,-0.125,0.1538461538461538,0.0,0.0769230769230769,0.1153846153846153,0.2307692307692307,0.0769230769230769,0.0769230769230769,0.0,0.1538461538461538,0.1153846153846153
1.0,0.0909090909090909,2.727272727272727,6.0,0.0,6.545454545454546,0.0,0.2727272727272727,1.6363636363636365,0.0,0.0,2.0,6.0,6.0,2.8181818181818183,3.5454545454545454,0.2727272727272727,212.0,4.330188679245283,0.6462264150943396,83.79446640316205,-1.125,0.2272727272727272,0.1136363636363636,0.0681818181818181,0.0454545454545454,0.1136363636363636,0.2045454545454545,0.1818181818181818,0.0227272727272727,0.0,0.0227272727272727
1.0,0.0,1.5,2.0,0.0,6.166666666666667,0.0,0.5,0.8333333333333334,0.0,0.0,0.5,4.5,3.8333333333333335,0.5,2.1666666666666665,0.0,81.0,4.185185185185185,0.7037037037037037,115.10526315789474,-3.625,0.1818181818181818,0.0,0.2727272727272727,0.0,0.0,0.2727272727272727,0.1818181818181818,0.0,0.0,0.0909090909090909
1.0,0.0,4.0,2.0,0.0,15.5,0.0,0.5,1.0,0.0,0.0,0.5,9.5,5.5,4.5,7.5,1.0,67.0,4.865671641791045,0.7910447761194029,4.785714285714285,-0.375,0.0769230769230769,0.0769230769230769,0.1923076923076923,0.1153846153846153,0.1538461538461538,0.1153846153846153,0.1153846153846153,0.0384615384615384,0.0769230769230769,0.0384615384615384
1.0,0.0,3.8333333333333335,7.0,0.1666666666666666,12.833333333333334,0.0,0.1666666666666666,0.6666666666666666,0.0,0.0,3.1666666666666665,9.833333333333334,5.833333333333333,1.8333333333333333,4.333333333333333,0.5,180.0,4.288888888888889,0.6722222222222223,114.28571428571428,-1.625,0.1739130434782608,0.0434782608695652,0.1739130434782608,0.0434782608695652,0.1739130434782608,0.217391304347826,0.0,0.0,0.0434782608695652,0.1304347826086956
1.0,0.0,2.4,5.0,0.0,11.4,0.0,0.4,0.4,0.0,0.0,1.8,9.2,4.4,0.6,4.6,0.6,121.0,4.4958677685950414,0.7107438016528925,71.49690489589196,0.0,0.0666666666666666,0.2,0.1333333333333333,0.0,0.2,0.2666666666666666,0.1333333333333333,0.0,0.0,0.0
1.0,0.0,3.5,3.0,1.0,9.5,0.0,1.0,3.0,0.0,0.0,3.5,8.0,10.0,0.5,3.5,0.5,56.0,4.392857142857143,0.8571428571428571,6.999999999999997,0.0,0.074074074074074,0.074074074074074,0.1481481481481481,0.037037037037037,0.2222222222222222,0.1481481481481481,0.074074074074074,0.037037037037037,0.074074074074074,0.1111111111111111
1.0,0.5,3.0,2.0,0.0,13.0,0.5,0.5,5.0,0.0,0.0,5.5,12.0,12.0,2.5,7.5,1.0,79.0,5.1645569620253164,0.8227848101265823,5.642857142857145,2.5,0.03125,0.0625,0.21875,0.03125,0.25,0.15625,0.0625,0.03125,0.03125,0.125
1.0,0.0,3.5,2.0,0.0,24.0,0.0,0.5,0.5,0.0,0.0,4.0,15.5,10.0,0.5,7.0,1.5,85.0,4.047058823529412,0.7647058823529411,4.249999999999999,-0.5,0.0,0.1363636363636363,0.1818181818181818,0.0909090909090909,0.2272727272727272,0.0909090909090909,0.0909090909090909,0.0454545454545454,0.0454545454545454,0.0909090909090909
1.0,0.0833333333333333,1.3333333333333333,3.0,0.0833333333333333,7.5,0.0,0.0833333333333333,0.1666666666666666,0.0,0.0,1.25,6.416666666666667,3.4166666666666665,0.3333333333333333,3.25,0.3333333333333333,198.0,4.44949494949495,0.5353535353535354,148.57580398162327,6.875,0.0144927536231884,0.0,0.2608695652173913,0.1014492753623188,0.4492753623188406,0.0144927536231884,0.0144927536231884,0.0144927536231884,0.0579710144927536,0.072463768115942
1.0,0.0,1.75,3.0,0.0,11.75,0.0,0.5,2.0,0.0,0.0,1.5,9.75,7.25,1.25,5.25,0.5,113.0,4.221238938053097,0.7345132743362832,3.766666666666667,3.125,0.238095238095238,0.0476190476190476,0.0952380952380952,0.0,0.238095238095238,0.1428571428571428,0.0476190476190476,0.0952380952380952,0.0476190476190476,0.0476190476190476
1.0,0.0,1.5555555555555556,5.0,0.0,5.222222222222222,0.0,0.1111111111111111,0.3333333333333333,0.0,0.0,0.8888888888888888,4.444444444444445,2.4444444444444446,0.3333333333333333,1.8888888888888888,0.1111111111111111,106.0,4.254716981132075,0.7452830188679245,3.925925925925925,3.875,0.0714285714285714,0.0,0.2142857142857142,0.0357142857142857,0.2857142857142857,0.1428571428571428,0.0357142857142857,0.0357142857142857,0.1428571428571428,0.0357142857142857
1.0,0.4545454545454545,4.727272727272728,6.0,0.0,18.272727272727277,0.0,0.0909090909090909,3.4545454545454546,0.0,0.0,4.909090909090909,17.363636363636363,11.090909090909092,3.636363636363636,6.818181818181818,0.9090909090909092,490.0,4.569387755102041,0.5571428571428572,136.61710037174723,0.125,0.1134020618556701,0.0927835051546391,0.1237113402061855,0.0412371134020618,0.1649484536082474,0.2371134020618556,0.0618556701030927,0.0927835051546391,0.0309278350515463,0.0412371134020618
1.0,0.0,2.375,4.0,0.0,9.125,0.0,0.0,3.125,0.0,0.0,2.0,8.75,5.375,1.75,4.375,0.625,161.0,4.099378881987578,0.6273291925465838,106.19593425605537,6.0,0.08,0.08,0.16,0.08,0.24,0.08,0.04,0.0,0.08,0.16
1.0,0.0,1.8333333333333333,4.0,0.0,8.166666666666666,0.0,0.5,0.3333333333333333,0.0,0.0,1.1666666666666667,5.5,3.333333333333333,0.6666666666666666,4.0,0.1666666666666666,100.0,4.29,0.74,3.846153846153846,0.125,0.0833333333333333,0.0416666666666666,0.0833333333333333,0.0,0.3333333333333333,0.2083333333333333,0.0416666666666666,0.125,0.0416666666666666,0.0416666666666666
1.0,0.0,1.0,1.0,0.0,13.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.6666666666666666,6.333333333333333,4.666666666666667,2.6666666666666665,5.333333333333333,0.3333333333333333,77.0,4.337662337662338,0.8051948051948052,5.133333333333335,2.5,0.1111111111111111,0.2222222222222222,0.0,0.0,0.2222222222222222,0.2222222222222222,0.0,0.1111111111111111,0.0,0.1111111111111111
